portfolio,date,mv,returns
uKFixedIncome,01/09/2017,1255089.158,-0.003657794
uKFixedIncome,02/09/2017,1262152.564,0.006374985
uKFixedIncome,03/09/2017,1253616.444,-0.000154494
uKFixedIncome,04/09/2017,1262894.963,0.005074331
uKFixedIncome,05/09/2017,1255452.724,-0.00356978
uKFixedIncome,06/09/2017,1267317.43,-0.001530388
uKFixedIncome,07/09/2017,1291435.865,0.007080117
uKFixedIncome,08/09/2017,1286598.33,-0.008952416
uKFixedIncome,09/09/2017,1312389.832,0.002769183
uKFixedIncome,10/09/2017,1309957.535,-0.006375932
uKFixedIncome,11/09/2017,1335034.454,0.005426311
uKFixedIncome,12/09/2017,1322207.043,-0.009496955
uKFixedIncome,13/09/2017,1340867.602,-0.001333815
uKFixedIncome,14/09/2017,1363317.778,0.009146105
uKFixedIncome,15/09/2017,1345194.248,-0.005881481
uKFixedIncome,16/09/2017,1350860.505,0.001476329
uKFixedIncome,17/09/2017,1341389.106,-5.64E-05
uKFixedIncome,18/09/2017,1341882.309,0.007603008
uKFixedIncome,19/09/2017,1315844.405,-0.003586389
uKFixedIncome,20/09/2017,1306769.583,-0.008578399
uKFixedIncome,21/09/2017,1326809.477,0.0060723
uKFixedIncome,22/09/2017,1320012.163,-0.002961891
uKFixedIncome,23/09/2017,1331039.634,0.001934756
uKFixedIncome,24/09/2017,1333938.469,-0.005147526
uKFixedIncome,25/09/2017,1358273.912,0.007903204
uKFixedIncome,26/09/2017,1336191.522,-0.009578169
uKFixedIncome,27/09/2017,1343831.653,-0.005635922
uKFixedIncome,28/09/2017,1355492.634,0.004170195
uKFixedIncome,29/09/2017,1338272.802,-0.007241018
uKFixedIncome,30/09/2017,1351035.753,0.001841094
uKFixedIncome,01/10/2017,1345927.99,-0.008804029
uKFixedIncome,02/10/2017,1372439.979,0.005115834
uKFixedIncome,03/10/2017,1365757.606,-0.009243436
uKFixedIncome,04/10/2017,1387815.938,-0.001645627
uKFixedIncome,05/10/2017,1411106.676,0.007648291
uKFixedIncome,06/10/2017,1388545.097,-0.009746321
uKFixedIncome,07/10/2017,1408643.403,0.003543078
uKFixedIncome,08/10/2017,1397270.691,-0.001759484
uKFixedIncome,09/10/2017,1403959.178,0.008451593
uKFixedIncome,10/10/2017,1389465.786,-0.000242016
uKFixedIncome,11/10/2017,1381098.354,-0.004806913
uKFixedIncome,12/10/2017,1391274.109,4.67E-03
uKFixedIncome,13/10/2017,1377443.032,-0.005404899
uKFixedIncome,14/10/2017,1389482.772,0.003805008
uKFixedIncome,15/10/2017,1367014.433,-0.009739136
uKFixedIncome,16/10/2017,1385692.697,0.004319573
uKFixedIncome,17/10/2017,1375437.14,-0.002434208
uKFixedIncome,18/10/2017,1368359.899,-0.006594644
uKFixedIncome,19/10/2017,1383720.651,0.001832559
uKFixedIncome,20/10/2017,1370278.506,-0.005911552
uKFixedIncome,21/10/2017,1380592.738,3.51E-04
uKFixedIncome,22/10/2017,1376186.232,-0.002843206
uKFixedIncome,23/10/2017,1387667.411,0.008422199
uKFixedIncome,24/10/2017,1362313.819,-0.005546343
uKFixedIncome,25/10/2017,1356717.364,-0.009759619
uKFixedIncome,26/10/2017,1364191.682,0.000533466
uKFixedIncome,27/10/2017,1355639.379,-0.003488154
uKFixedIncome,28/10/2017,1365329.322,0.005091731
uKFixedIncome,29/10/2017,1350550.753,-0.000514035
uKFixedIncome,30/10/2017,1347881.741,0.000870723
uKFixedIncome,31/10/2017,1340095.28,-0.003005027
uKFixedIncome,01/11/2017,1335909.07,-0.002716342
uKFixedIncome,02/11/2017,1345197.359,0.003403964
uKFixedIncome,03/11/2017,1338868.852,-0.007818341
uKFixedIncome,04/11/2017,1361269.096,0.002674362
uKFixedIncome,05/11/2017,1352625.562,-0.007907136
uKFixedIncome,06/11/2017,1373803.167,0.006416028
uKFixedIncome,07/11/2017,1353176.547,-0.006394353
uKFixedIncome,08/11/2017,1345531.049,-0.003254413
uKFixedIncome,09/11/2017,1346909.601,0.006755191
uKFixedIncome,10/11/2017,1325409.914,-0.001324923
uKFixedIncome,11/11/2017,1334557.231,0.006976673
uKFixedIncome,12/11/2017,1319647.488,-0.006611675
uKFixedIncome,13/11/2017,1351206.54,0.008649079
uKFixedIncome,14/11/2017,1340587.01,-0.00177059
uKFixedIncome,15/11/2017,1348251.455,-0.002487062
uKFixedIncome,16/11/2017,1361970.121,0.001656521
uKFixedIncome,17/11/2017,1356575.155,-0.009013239
uKFixedIncome,18/11/2017,1381424.146,0.002022089
uKFixedIncome,19/11/2017,1386752.075,-0.008210414
uKFixedIncome,20/11/2017,1424710.98,0.003566589
uKFixedIncome,21/11/2017,1430080.211,-0.0059356
uKFixedIncome,22/11/2017,1439847.795,-0.007114189
uKFixedIncome,23/11/2017,1468181.032,0.008306177
uKFixedIncome,24/11/2017,1454440.806,-0.000289604
uKFixedIncome,25/11/2017,1460750.519,0.005246936
uKFixedIncome,26/11/2017,1435204.22,-0.009592372
uKFixedIncome,27/11/2017,1451450.386,0.003368645
uKFixedIncome,28/11/2017,1438480.845,-0.008860516
uKFixedIncome,29/11/2017,1455186.993,-0.001632616
uKFixedIncome,30/11/2017,1464242.523,0.004702666
uKFixedIncome,01/12/2017,1454484.355,-0.006454804
uKFixedIncome,02/12/2017,1487370.343,0.00679092
uKFixedIncome,03/12/2017,1474767.263,-0.008388686
uKFixedIncome,04/12/2017,1512145.058,0.008797026
uKFixedIncome,05/12/2017,1510350.645,-0.002503146
uKFixedIncome,06/12/2017,1507471.918,-0.009261987
uKFixedIncome,07/12/2017,1518880.394,0.000154173
uKFixedIncome,08/12/2017,1503687.88,-0.007786612
uKFixedIncome,09/12/2017,1518229.827,0.007402055
uKFixedIncome,10/12/2017,1487558.029,-0.006379012
uKFixedIncome,11/12/2017,1494520.219,0.003937686
uKFixedIncome,12/12/2017,1487671.133,-0.000418403
uKFixedIncome,13/12/2017,1470831.346,-0.008077424
uKFixedIncome,14/12/2017,1491743.616,0.005880026
uKFixedIncome,15/12/2017,1483848.044,-0.004049394
uKFixedIncome,16/12/2017,1502604.374,0.00475171
uKFixedIncome,17/12/2017,1496865.693,-0.001593037
uKFixedIncome,18/12/2017,1511292.618,0.001650719
uKFixedIncome,19/12/2017,1503039.832,-0.009931232
uKFixedIncome,20/12/2017,1517715.692,-0.001915214
uKFixedIncome,21/12/2017,1540794.016,0.009300183
uKFixedIncome,22/12/2017,1522108.301,-0.003798666
uKFixedIncome,23/12/2017,1539467.279,0.008416179
uKFixedIncome,24/12/2017,1514342.146,-0.002703311
uKFixedIncome,25/12/2017,1525807.163,0.007300673
uKFixedIncome,26/12/2017,1501662.842,-0.003293731
uKFixedIncome,27/12/2017,1489325.079,-0.007424339
uKFixedIncome,28/12/2017,1493877.322,0.003027197
uKFixedIncome,29/12/2017,1467507.932,-0.006988408
uKFixedIncome,30/12/2017,1462455.434,0.000936689
uKFixedIncome,31/12/2017,1442347.343,-0.004189397
uKFixedIncome,01/01/2018,1453744.745,0.008425777
uKFixedIncome,02/01/2018,1432575.876,-0.006779812
uKFixedIncome,03/01/2018,1436666.422,-0.006732288
uKFixedIncome,04/01/2018,1455073.298,0.004296896
uKFixedIncome,05/01/2018,1446652.627,-0.002230893
uKFixedIncome,06/01/2018,1452610.013,0.002682875
uKFixedIncome,07/01/2018,1426607.178,-0.009526502
uKFixedIncome,08/01/2018,1444398.963,0.006068661
uKFixedIncome,09/01/2018,1430266.296,-0.004389251
uKFixedIncome,10/01/2018,1431837.874,-0.002379021
uKFixedIncome,11/01/2018,1439529.168,0.002599901
uKFixedIncome,12/01/2018,1432949.064,-0.002958831
uKFixedIncome,13/01/2018,1445801.084,0.007968828
uKFixedIncome,14/01/2018,1423144.048,-0.003703539
uKFixedIncome,15/01/2018,1435558.791,0.005239236
uKFixedIncome,16/01/2018,1425501.313,-0.001118093
uKFixedIncome,17/01/2018,1414818.721,-0.007693659
uKFixedIncome,18/01/2018,1445594.756,0.009735042
uKFixedIncome,19/01/2018,1427899.421,-0.009709531
uKFixedIncome,20/01/2018,1464282.232,0.00951316
uKFixedIncome,21/01/2018,1442943.06,-0.004963319
uKFixedIncome,22/01/2018,1469327.85,0.006633095
uKFixedIncome,23/01/2018,1458957.74,-0.003596173
uKFixedIncome,24/01/2018,1456307.709,-0.006039702
uKFixedIncome,25/01/2018,1471051.348,0.006456186
uKFixedIncome,26/01/2018,1450102.556,-0.005763554
uKFixedIncome,27/01/2018,1467391.124,0.008308442
uKFixedIncome,28/01/2018,1437750.713,-0.006579434
uKFixedIncome,29/01/2018,1452650.37,0.008952066
uKFixedIncome,30/01/2018,1433076.293,-0.002703745
uKFixedIncome,31/01/2018,1433600.828,-0.006344539
uKFixedIncome,01/02/2018,1442888.235,0.001223728
uKFixedIncome,02/02/2018,1434841.743,-0.003347619
uKFixedIncome,03/02/2018,1442874.085,0.007440359
uKFixedIncome,04/02/2018,1418653.955,-0.004907874
uKFixedIncome,05/02/2018,1415222.128,0.001451302
uKFixedIncome,06/02/2018,1401242.487,-0.002959987
uKFixedIncome,07/02/2018,1405487.657,-0.001229854
uKFixedIncome,08/02/2018,1419864.187,0.000712122
uKFixedIncome,09/02/2018,1424900.64,-0.001793849
uKFixedIncome,10/02/2018,1451255.479,0.005272254
uKFixedIncome,11/02/2018,1449855.861,-0.001300387
uKFixedIncome,12/02/2018,1461643.065,0.004639886
uKFixedIncome,13/02/2018,1439134.765,-0.006666922
uKFixedIncome,14/02/2018,1444655.359,-0.002406198
uKFixedIncome,15/02/2018,1448449.209,0.002917876
uKFixedIncome,16/02/2018,1440177.153,-0.004743367
uKFixedIncome,17/02/2018,1455026.124,0.000339782
uKFixedIncome,18/02/2018,1463322.009,-0.000606539
uKFixedIncome,19/02/2018,1484187.346,0.00758985
uKFixedIncome,20/02/2018,1464148.16,-0.00899033
uKFixedIncome,21/02/2018,1478764.691,-0.000288704
uKFixedIncome,22/02/2018,1484400.447,0.008036157
uKFixedIncome,23/02/2018,1459676.457,-0.007462148
uKFixedIncome,24/02/2018,1478403.491,0.008224038
uKFixedIncome,25/02/2018,1461164.83,-0.005173569
uKFixedIncome,26/02/2018,1483828.448,0.005758953
uKFixedIncome,27/02/2018,1481869.902,-0.003969676
uKFixedIncome,28/02/2018,1479935.761,-0.00977418
uKFixedIncome,01/03/2018,1513591.888,0.005733528
uKFixedIncome,02/03/2018,1498933.961,-0.007141635
uKFixedIncome,03/03/2018,1522621.304,0.008725789
uKFixedIncome,04/03/2018,1497194.006,-0.005423773
uKFixedIncome,05/03/2018,1508670.851,0.001659021
uKFixedIncome,06/03/2018,1496180.341,-0.005094816
uKFixedIncome,07/03/2018,1493413.376,-0.006500362
uKFixedIncome,08/03/2018,1511449.483,0.000957072
uKFixedIncome,09/03/2018,1517698.129,-0.003127663
uKFixedIncome,10/03/2018,1532468.382,0.000485611
uKFixedIncome,11/03/2018,1530237.665,-0.008785971
uKFixedIncome,12/03/2018,1571302.292,0.007004553
uKFixedIncome,13/03/2018,1558593.013,-0.008636066
uKFixedIncome,14/03/2018,1568641.372,-0.005663939
uKFixedIncome,15/03/2018,1581439.932,0.000987418
uKFixedIncome,16/03/2018,1561647.689,-0.006585098
uKFixedIncome,17/03/2018,1570496.38,0.003581353
uKFixedIncome,18/03/2018,1538710.424,-0.009073205
uKFixedIncome,19/03/2018,1548203.934,0.001039349
uKFixedIncome,20/03/2018,1536747.596,-0.007767957
uKFixedIncome,21/03/2018,1548958.113,-0.003636527
uKFixedIncome,22/03/2018,1549567.919,0.000248091
uKFixedIncome,23/03/2018,1547285.075,-0.000725671
uKFixedIncome,24/03/2018,1560461.316,0.006874121
uKFixedIncome,25/03/2018,1541350.06,-0.007489243
uKFixedIncome,26/03/2018,1556366.401,0.002439632
uKFixedIncome,27/03/2018,1559636.395,-0.000671273
uKFixedIncome,28/03/2018,1563866.004,-0.002732248
uKFixedIncome,29/03/2018,1585964.63,0.008453175
uKFixedIncome,30/03/2018,1563524.95,-0.005679442
uKFixedIncome,31/03/2018,1581771.66,0.005607286
uKFixedIncome,01/04/2018,1566378.933,-0.000458859
uKFixedIncome,02/04/2018,1572592.223,0.009738142
uKFixedIncome,03/04/2018,1543139.646,-0.004652409
uKFixedIncome,04/04/2018,1526394.261,-0.007934751
uKFixedIncome,05/04/2018,1537397.743,0.006320389
uKFixedIncome,06/04/2018,1504292.897,-0.00665354
uKFixedIncome,07/04/2018,1514945.556,0.006333838
uKFixedIncome,08/04/2018,1488797.827,-0.000286319
uKFixedIncome,09/04/2018,1486574.155,0.005236405
uKFixedIncome,10/04/2018,1463923.284,-0.004872036
uKFixedIncome,11/04/2018,1464214.227,-0.002744906
uKFixedIncome,12/04/2018,1465222.141,0.001299018
uKFixedIncome,13/04/2018,1450626.684,-0.007903875
uKFixedIncome,14/04/2018,1464408.603,0.005295932
uKFixedIncome,15/04/2018,1446520.349,-0.00185772
uKFixedIncome,16/04/2018,1453678.937,0.009785417
uKFixedIncome,17/04/2018,1425618.344,-0.001373735
uKFixedIncome,18/04/2018,1407026.091,-0.008840262
uKFixedIncome,19/04/2018,1415659.426,0.003991953
uKFixedIncome,20/04/2018,1395676.599,-0.008368771
uKFixedIncome,21/04/2018,1414052.576,0.003900738
uKFixedIncome,22/04/2018,1416258.645,-0.002058551
uKFixedIncome,23/04/2018,1424500.989,0.002851263
uKFixedIncome,24/04/2018,1421551.38,-0.000533625
uKFixedIncome,25/04/2018,1414870.382,-0.00402282
uKFixedIncome,26/04/2018,1435184.15,0.009843444
uKFixedIncome,27/04/2018,1421700.754,-0.000253003
uKFixedIncome,28/04/2018,1433867.635,0.007585667
uKFixedIncome,29/04/2018,1425582.637,-0.00028492
uKFixedIncome,30/04/2018,1441124.967,0.009820396
uKFixedIncome,01/05/2018,1410607.936,-0.00940751
uKFixedIncome,02/05/2018,1405979.998,-0.008048385
uKFixedIncome,03/05/2018,1413372.136,0.000375963
uKFixedIncome,04/05/2018,1402872.062,-0.005345658
uKFixedIncome,05/05/2018,1406021.22,0.000633656
uKFixedIncome,06/05/2018,1393118.918,-0.009237825
uKFixedIncome,07/05/2018,1416372.565,0.007545717
uKFixedIncome,08/05/2018,1400411.47,-0.006596263
uKFixedIncome,09/05/2018,1404769.477,-0.00725514
uKFixedIncome,10/05/2018,1434044.327,0.003286864
uKFixedIncome,11/05/2018,1428119.454,-0.003755108
uKFixedIncome,12/05/2018,1440475.406,0.000466693
uKFixedIncome,13/05/2018,1442113.013,-0.000889739
uKFixedIncome,14/05/2018,1458117.272,0.009281397
uKFixedIncome,15/05/2018,1435592.644,-0.004697108
uKFixedIncome,16/05/2018,1444578.34,-0.000532439
uKFixedIncome,17/05/2018,1452018.206,0.001190171
uKFixedIncome,18/05/2018,1443304.731,-0.006776496
uKFixedIncome,19/05/2018,1457434.194,0.003273044
uKFixedIncome,20/05/2018,1438208.137,-0.009694325
uKFixedIncome,21/05/2018,1464775.366,0.006390513
uKFixedIncome,22/05/2018,1440973.308,-0.006352245
uKFixedIncome,23/05/2018,1440101.598,-0.001324644
uKFixedIncome,24/05/2018,1447792.141,0.00353517
uKFixedIncome,25/05/2018,1430470.847,-0.005835951
uKFixedIncome,26/05/2018,1436596.042,0.000780537
uKFixedIncome,27/05/2018,1431259.164,-0.00017139
uKFixedIncome,28/05/2018,1446003.028,0.008872293
uKFixedIncome,29/05/2018,1416561.407,-0.006486198
uKFixedIncome,30/05/2018,1417629.278,-0.006593433
uKFixedIncome,31/05/2018,1437432.348,0.007408715
uKFixedIncome,01/06/2018,1424133.187,-0.000831129
uKFixedIncome,02/06/2018,1430130.572,0.007606603
uKFixedIncome,03/06/2018,1408540.099,-0.008337906
uKFixedIncome,04/06/2018,1416587.818,0.000158242
uKFixedIncome,05/06/2018,1411238.46,-0.002428143
uKFixedIncome,06/06/2018,1417808.084,-0.001959097
uKFixedIncome,07/06/2018,1432018.596,0.001799561
uKFixedIncome,08/06/2018,1427216.598,-0.006279771
uKFixedIncome,09/06/2018,1444189.426,0.0005925
uKFixedIncome,10/06/2018,1430366.85,-0.009675619
uKFixedIncome,11/06/2018,1439542.215,0.001162674
uKFixedIncome,12/06/2018,1423500.283,-0.009648724
uKFixedIncome,13/06/2018,1435198.856,-8.19E-05
uKFixedIncome,14/06/2018,1442680.625,0.006078951
uKFixedIncome,15/06/2018,1418894.193,-0.00947075
uKFixedIncome,16/06/2018,1436642.546,0.000668843
uKFixedIncome,17/06/2018,1434273.654,-0.001744078
uKFixedIncome,18/06/2018,1443613.622,0.004056732
uKFixedIncome,19/06/2018,1436707.493,-0.004451891
uKFixedIncome,20/06/2018,1440206.593,-0.003541002
uKFixedIncome,21/06/2018,1456552.971,0.003890066
uKFixedIncome,22/06/2018,1447697.805,-0.003772016
uKFixedIncome,23/06/2018,1462527.844,0.004956422
uKFixedIncome,24/06/2018,1448475.238,-0.004972784
uKFixedIncome,25/06/2018,1469805.148,4.13E-03
uKFixedIncome,26/06/2018,1451027.296,-0.008627582
uKFixedIncome,27/06/2018,1454768.77,-0.006874802
uKFixedIncome,28/06/2018,1472960.813,0.002097285
uKFixedIncome,29/06/2018,1464725.007,-0.005396066
uKFixedIncome,30/06/2018,1476569.468,0.003872152
uKFixedIncome,01/07/2018,1461177.664,-0.006380638
uKFixedIncome,02/07/2018,1470822.571,0.000804633
uKFixedIncome,03/07/2018,1455871.941,-0.007687675
uKFixedIncome,04/07/2018,1452571.346,-0.007156586
uKFixedIncome,05/07/2018,1477339.213,0.009327014
uKFixedIncome,06/07/2018,1468900.688,-0.002674163
uKFixedIncome,07/07/2018,1487766.418,0.002120051
uKFixedIncome,08/07/2018,1476310.177,-0.009734228
uKFixedIncome,09/07/2018,1495128.217,0.001033351
uKFixedIncome,10/07/2018,1492475.36,-0.000998068
uKFixedIncome,11/07/2018,1490315.042,-0.00085881
uKFixedIncome,12/07/2018,1487558.335,0.001896541
uKFixedIncome,13/07/2018,1475085.012,-0.001867995
uKFixedIncome,14/07/2018,1476224.316,0.004439811
uKFixedIncome,15/07/2018,1448377.924,-0.009202101
uKFixedIncome,16/07/2018,1456431.606,0.004331216
uKFixedIncome,17/07/2018,1427338.076,-0.006538459
uKFixedIncome,18/07/2018,1428338.613,-0.002501819
uKFixedIncome,19/07/2018,1447247.11,0.008281433
uKFixedIncome,20/07/2018,1438715.472,-0.001669428
uKFixedIncome,21/07/2018,1450272.574,0.001931633
uKFixedIncome,22/07/2018,1447200.523,-0.009827057
uKFixedIncome,23/07/2018,1485819.955,0.009950163
uKFixedIncome,24/07/2018,1474916.032,-0.002913563
uKFixedIncome,25/07/2018,1485414.722,-0.002336043
uKFixedIncome,26/07/2018,1509990.355,0.009854467
uKFixedIncome,27/07/2018,1486193.894,-0.008450407
uKFixedIncome,28/07/2018,1505044.156,0.003256011
uKFixedIncome,29/07/2018,1496099.653,-0.001608023
uKFixedIncome,30/07/2018,1488549.699,3.18E-06
uKFixedIncome,31/07/2018,1466719.498,-0.008414185
uKFixedIncome,01/08/2018,1459823.352,-0.003295788
uKFixedIncome,02/08/2018,1463831.099,0.005722748
uKFixedIncome,03/08/2018,1430214.74,-0.009851427
uKFixedIncome,04/08/2018,1444147.382,0.005931683
uKFixedIncome,05/08/2018,1414227.299,-0.009313722
uKFixedIncome,06/08/2018,1423926.99,0.003605341
uKFixedIncome,07/08/2018,1409466.652,-0.00237314
uKFixedIncome,08/08/2018,1398970.665,-0.00470469
uKFixedIncome,09/08/2018,1401745.638,0.001734185
uKFixedIncome,10/08/2018,1393615.001,-0.005802452
uKFixedIncome,11/08/2018,1416943.285,0.002175958
uKFixedIncome,12/08/2018,1419399.131,-0.00524131
uKFixedIncome,13/08/2018,1448080.373,0.00497128
uKFixedIncome,14/08/2018,1438561.485,-0.007296521
uKFixedIncome,15/08/2018,1445924.354,-2.41E-03
uKFixedIncome,16/08/2018,1462317.532,0.008969615
uKFixedIncome,17/08/2018,1431073.809,-0.007188384
uKFixedIncome,18/08/2018,1432951.194,0.00073242
uKFixedIncome,19/08/2018,1420772.415,-0.008789583
uKFixedIncome,20/08/2018,1441360.969,0.001480541
uKFixedIncome,21/08/2018,1440684.062,-0.001958252
uKFixedIncome,22/08/2018,1445934.643,-0.001580231
uKFixedIncome,23/08/2018,1460223.174,0.000987381
uKFixedIncome,24/08/2018,1454645.993,-0.008939151
uKFixedIncome,25/08/2018,1481646.846,0.002275956
uKFixedIncome,26/08/2018,1474558.661,-0.004163524
uKFixedIncome,27/08/2018,1491713.03,0.003052738
uKFixedIncome,28/08/2018,1483372.431,-0.009458392
uKFixedIncome,29/08/2018,1494679.094,-0.006186217
uKFixedIncome,30/08/2018,1507265.863,0.000252423
uKFixedIncome,31/08/2018,1507432.048,-0.005607277
uKFixedIncome,01/09/2018,1527242.529,0.006790079
uKFixedIncome,02/09/2018,1503504.835,-0.002682411
uKFixedIncome,03/09/2018,1500862.303,0.001554402
uKFixedIncome,04/09/2018,1486144.016,-0.001735887
uKFixedIncome,05/09/2018,1472673.984,-0.002983956
uKFixedIncome,06/09/2018,1476957.928,0.00555155
uKFixedIncome,07/09/2018,1466495.667,-0.001987404
uKFixedIncome,08/09/2018,1483213.424,0.00648054
uKFixedIncome,09/09/2018,1476983.088,-0.000822462
uKFixedIncome,10/09/2018,1492178.333,0.007390155
uKFixedIncome,11/09/2018,1474347.164,-0.007629349
uKFixedIncome,12/09/2018,1476623.313,-0.006653224
uKFixedIncome,13/09/2018,1488711.547,0.001968389
uKFixedIncome,14/09/2018,1470343.025,-0.008128752
uKFixedIncome,15/09/2018,1482635.819,0.003274896
uKFixedIncome,16/09/2018,1460202.296,-0.008902457
uKFixedIncome,17/09/2018,1476666.888,0.002905236
uKFixedIncome,18/09/2018,1462743.537,-0.002179956
uKFixedIncome,19/09/2018,1454176.283,-0.004175401
uKFixedIncome,20/09/2018,1472644.721,0.009231426
uKFixedIncome,21/09/2018,1454703.903,-0.005227487
uKFixedIncome,22/09/2018,1458412.018,0.000685995
uKFixedIncome,23/09/2018,1446788.503,-0.004730202
uKFixedIncome,24/09/2018,1466440.731,0.006296964
uKFixedIncome,25/09/2018,1454838.947,-0.002608767
uKFixedIncome,26/09/2018,1456644.24,-0.003356089
uKFixedIncome,27/09/2018,1483307.707,0.009618805
uKFixedIncome,28/09/2018,1475207.327,-0.002486491
uKFixedIncome,29/09/2018,1488362.662,0.002168825
uKFixedIncome,30/09/2018,1483141.461,-0.005846559
uKFixedIncome,01/10/2018,1505223.12,0.005448026
uKFixedIncome,02/10/2018,1505280.051,-0.001321049
uKFixedIncome,03/10/2018,1508206.961,-0.009369819
uKFixedIncome,04/10/2018,1539328.774,0.001014368
uKFixedIncome,05/10/2018,1547543.01,-0.00731734
uKFixedIncome,06/10/2018,1590624.501,0.009310848
uKFixedIncome,07/10/2018,1574480.072,-0.005991242
uKFixedIncome,08/10/2018,1590405.644,0.000988091
uKFixedIncome,09/10/2018,1583770.499,-0.008011444
uKFixedIncome,10/10/2018,1595308.903,-0.002239128
uKFixedIncome,11/10/2018,1609614.739,0.006939964
uKFixedIncome,12/10/2018,1606680.73,-0.000132672
uKFixedIncome,13/10/2018,1626408.311,0.007981651
uKFixedIncome,14/10/2018,1598406.895,-0.008316066
uKFixedIncome,15/10/2018,1611244.544,0.003786632
uKFixedIncome,16/10/2018,1594288.314,-0.0074323
uKFixedIncome,17/10/2018,1594868.38,-0.008188672
uKFixedIncome,18/10/2018,1625369.262,0.006720187
uKFixedIncome,19/10/2018,1623015.651,-0.004480707
uKFixedIncome,20/10/2018,1646548.373,0.000682853
uKFixedIncome,21/10/2018,1646265.521,-0.003760976
uKFixedIncome,22/10/2018,1670053.427,0.008225241
uKFixedIncome,23/10/2018,1644850.533,-0.002830163
uKFixedIncome,24/10/2018,1617297.161,-0.008773597
uKFixedIncome,25/10/2018,1620346.154,0.003100344
uKFixedIncome,26/10/2018,1603918.547,-0.000140033
uKFixedIncome,27/10/2018,1593528.606,0.00449838
uKFixedIncome,28/10/2018,1562389.054,-0.003632949
uKFixedIncome,29/10/2018,1565311.357,0.005594488
uKFixedIncome,30/10/2018,1548507.166,-0.002597951
uKFixedIncome,31/10/2018,1540905.121,-0.002626012
uKFixedIncome,01/11/2018,1549661.988,0.00460447
uKFixedIncome,02/11/2018,1538938.914,-0.005624914
uKFixedIncome,03/11/2018,1549623.609,0.00189126
uKFixedIncome,04/11/2018,1534029.736,-0.003121569
uKFixedIncome,05/11/2018,1536510.669,0.003407355
uKFixedIncome,06/11/2018,1525911.282,-0.000908426
uKFixedIncome,07/11/2018,1503786.972,-0.008893043
uKFixedIncome,08/11/2018,1511710.581,0.001105036
uKFixedIncome,09/11/2018,1495082.769,-0.003843128
uKFixedIncome,10/11/2018,1502619.737,0.005852697
uKFixedIncome,11/11/2018,1472173.843,-0.006632145
uKFixedIncome,12/11/2018,1476270.227,0.003225055
uKFixedIncome,13/11/2018,1463447.414,-0.001620473
uKFixedIncome,14/11/2018,1460687.22,-0.003987956
uKFixedIncome,15/11/2018,1478564.462,0.00841905
uKFixedIncome,16/11/2018,1457131.979,-0.0059134
uKFixedIncome,17/11/2018,1471582.542,0.003300077
uKFixedIncome,18/11/2018,1457994.447,-0.008603015
uKFixedIncome,19/11/2018,1491819.857,0.009110457
uKFixedIncome,20/11/2018,1471426.991,-0.009423945
uKFixedIncome,21/11/2018,1480158.197,-0.009256924
uKFixedIncome,22/11/2018,1502175.051,2.30E-04
uKFixedIncome,23/11/2018,1494968.294,-0.004478859
uKFixedIncome,24/11/2018,1506670.645,0.00964192
uKFixedIncome,25/11/2018,1474481.609,-0.009165046
uKFixedIncome,26/11/2018,1487339.547,0.001447247
uKFixedIncome,27/11/2018,1476663.722,-0.004783014
uKFixedIncome,28/11/2018,1483691.539,-0.000181326
uKFixedIncome,29/11/2018,1491147.243,0.003604045
uKFixedIncome,30/11/2018,1468880.245,-0.008885539
uKFixedIncome,01/12/2018,1479236.586,0.001727372
uKFixedIncome,02/12/2018,1461407.784,-0.009350314
uKFixedIncome,03/12/2018,1485565.199,0.007852286
uKFixedIncome,04/12/2018,1465039.466,-0.004446311
uKFixedIncome,05/12/2018,1460498.399,-0.006721433
uKFixedIncome,06/12/2018,1471271.106,0.003102319
uKFixedIncome,07/12/2018,1455946.295,-0.004467756
uKFixedIncome,08/12/2018,1464307.172,0.002891648
uKFixedIncome,09/12/2018,1461129.367,-0.000962972
uKFixedIncome,10/12/2018,1476868.972,0.006914477
uKFixedIncome,11/12/2018,1465509.744,-0.005257632
uKFixedIncome,12/12/2018,1478998.926,-0.002833838
uKFixedIncome,13/12/2018,1503746.491,0.00908427
uKFixedIncome,14/12/2018,1486798.55,-0.007643164
uKFixedIncome,15/12/2018,1510998.827,0.007337501
uKFixedIncome,16/12/2018,1493419.592,-0.005872801
uKFixedIncome,17/12/2018,1503456.013,0.001133237
uKFixedIncome,18/12/2018,1493566.472,-0.003463594
uKFixedIncome,19/12/2018,1496242.478,-0.00025736
uKFixedIncome,20/12/2018,1504296.148,0.005358991
uKFixedIncome,21/12/2018,1492072.031,-0.001336972
uKFixedIncome,22/12/2018,1486971.031,0.001688947
uKFixedIncome,23/12/2018,1462418.719,-0.009006555
uKFixedIncome,24/12/2018,1464774.309,0.003562572
uKFixedIncome,25/12/2018,1430193.387,-0.009366231
uKFixedIncome,26/12/2018,1428039.651,-0.000584914
uKFixedIncome,27/12/2018,1427872.782,0.005613614
uKFixedIncome,28/12/2018,1408174.187,-0.000884479
uKFixedIncome,29/12/2018,1411940.128,4.13E-03
uKFixedIncome,30/12/2018,1392384.847,-0.009747115
uKFixedIncome,31/12/2018,1410883.847,0.000543513
uKFixedIncome,01/01/2019,1405263.203,-0.002697476
uKFixedIncome,02/01/2019,1403861.056,-0.004757047
